src_ip,dst_ip,protocol,length,src_port,dst_port,label
192.168.123.129,192.168.123.1,6,66,80,51255,ddos
192.168.123.1,192.168.123.129,6,710,51252,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51252,ddos
192.168.123.1,192.168.123.129,6,66,51256,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51256,ddos
192.168.123.1,192.168.123.129,6,60,51251,80,ddos
192.168.123.1,192.168.123.129,6,504,51251,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51251,ddos
192.168.123.1,192.168.123.129,6,66,51257,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51257,ddos
192.168.123.1,192.168.123.129,6,60,51253,80,ddos
192.168.123.1,192.168.123.129,6,417,51253,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51253,ddos
192.168.123.1,192.168.123.129,6,66,51258,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51258,ddos
192.46.215.141,192.168.123.129,17,90,123,123,ddos
192.168.123.1,192.168.123.129,6,66,51259,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51259,ddos
192.168.123.1,192.168.123.129,6,60,51254,80,ddos
192.168.123.1,192.168.123.129,6,60,51255,80,ddos
192.168.123.1,192.168.123.129,6,60,51256,80,ddos
192.168.123.1,192.168.123.129,6,485,51255,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51255,ddos
192.168.123.1,192.168.123.129,6,585,51254,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51254,ddos
192.168.123.1,192.168.123.129,6,386,51256,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51256,ddos
192.168.123.1,192.168.123.129,6,60,51257,80,ddos
192.168.123.1,192.168.123.129,6,66,51260,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51260,ddos
192.168.123.1,192.168.123.129,6,377,51257,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51257,ddos
192.168.123.1,192.168.123.129,6,66,51262,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51262,ddos
192.168.123.1,192.168.123.129,6,60,51258,80,ddos
192.168.123.1,192.168.123.129,6,543,51258,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51258,ddos
192.168.123.1,192.168.123.129,6,66,51261,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51261,ddos
192.168.123.1,192.168.123.129,6,60,51259,80,ddos
192.168.123.1,192.168.123.129,6,673,51259,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51259,ddos
192.168.123.1,192.168.123.129,6,66,51263,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51263,ddos
192.168.123.1,192.168.123.129,6,66,51264,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51264,ddos
192.168.123.1,192.168.123.129,6,66,51265,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51265,ddos
192.168.123.1,192.168.123.129,6,60,51260,80,ddos
192.168.123.1,192.168.123.129,6,393,51260,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51260,ddos
192.168.123.1,192.168.123.129,6,60,51262,80,ddos
192.168.123.1,192.168.123.129,6,345,51262,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51262,ddos
192.168.123.1,192.168.123.129,6,66,51266,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51266,ddos
192.168.123.1,192.168.123.129,6,66,51267,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51267,ddos
192.168.123.1,192.168.123.129,6,60,51261,80,ddos
192.168.123.1,192.168.123.129,6,391,51261,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51261,ddos
192.168.123.1,192.168.123.129,6,66,51268,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51268,ddos
192.168.123.129,192.168.123.1,6,54,80,50638,ddos
192.168.123.129,192.168.123.1,6,54,80,50637,ddos
192.168.123.1,192.168.123.129,6,60,51263,80,ddos
192.168.123.1,192.168.123.129,6,405,51263,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51263,ddos
192.168.123.1,192.168.123.129,6,66,51269,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51269,ddos
192.168.123.1,192.168.123.129,6,60,51264,80,ddos
192.168.123.1,192.168.123.129,6,495,51264,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51264,ddos
192.168.123.1,192.168.123.129,6,66,51270,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51270,ddos
192.168.123.1,192.168.123.129,6,60,51265,80,ddos
192.168.123.1,192.168.123.129,6,607,51265,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51265,ddos
192.168.123.1,192.168.123.129,6,66,51271,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51271,ddos
192.168.123.1,192.168.123.129,6,60,51266,80,ddos
192.168.123.1,192.168.123.129,6,600,51266,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51266,ddos
192.168.123.1,192.168.123.129,6,60,51267,80,ddos
192.168.123.1,192.168.123.129,6,512,51267,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51267,ddos
192.168.123.1,192.168.123.129,6,66,51272,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51272,ddos
192.168.123.1,192.168.123.129,6,66,51273,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51273,ddos
192.168.123.1,192.168.123.129,6,60,51268,80,ddos
192.168.123.1,192.168.123.129,6,418,51268,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51268,ddos
192.168.123.1,192.168.123.129,6,66,51274,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51274,ddos
192.168.123.1,192.168.123.129,6,60,50638,80,ddos
192.168.123.1,192.168.123.129,6,60,50637,80,ddos
192.168.123.1,192.168.123.129,6,60,51269,80,ddos
192.168.123.1,192.168.123.129,6,565,51269,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51269,ddos
192.168.123.129,192.168.123.1,6,54,80,50639,ddos
192.168.123.1,192.168.123.129,6,66,51275,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51275,ddos
192.168.123.1,192.168.123.129,6,60,51270,80,ddos
192.168.123.1,192.168.123.129,6,475,51270,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51270,ddos
192.168.123.1,192.168.123.129,6,66,51276,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51276,ddos
192.168.123.1,192.168.123.129,6,60,51271,80,ddos
192.168.123.1,192.168.123.129,6,452,51271,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50640,ddos
192.168.123.129,192.168.123.1,6,54,80,50641,ddos
192.168.123.1,192.168.123.129,6,66,51279,80,ddos
192.168.123.1,192.168.123.129,6,60,50639,80,ddos
192.168.123.1,192.168.123.129,6,66,51281,80,ddos
192.168.123.1,192.168.123.129,6,66,51282,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51282,ddos
192.168.123.1,192.168.123.129,6,60,51277,80,ddos
192.168.123.1,192.168.123.129,6,512,51277,80,ddos
192.168.123.1,192.168.123.129,6,66,51290,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50642,ddos
192.168.123.1,192.168.123.129,6,60,50642,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50644,ddos
192.168.123.129,192.168.123.1,6,54,80,50643,ddos
192.168.123.1,192.168.123.129,6,60,50644,80,ddos
192.168.123.1,192.168.123.129,6,60,50643,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50645,ddos
192.168.123.129,192.168.123.1,6,54,80,50646,ddos
192.168.123.1,192.168.123.129,6,60,50645,80,ddos
192.168.123.1,192.168.123.129,6,60,50646,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50648,ddos
192.168.123.129,192.168.123.1,6,54,80,50647,ddos
192.168.123.1,192.168.123.129,6,60,50648,80,ddos
192.168.123.1,192.168.123.129,6,60,50647,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50649,ddos
192.168.123.1,192.168.123.129,6,60,50649,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50650,ddos
192.168.123.1,192.168.123.129,6,60,50650,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50651,ddos
192.168.123.1,192.168.123.129,6,60,50651,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50653,ddos
192.168.123.129,192.168.123.1,6,54,80,50652,ddos
192.168.123.1,192.168.123.129,6,60,50653,80,ddos
192.168.123.1,192.168.123.129,6,60,50652,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50654,ddos
192.168.123.1,192.168.123.129,6,60,50654,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50655,ddos
192.168.123.1,192.168.123.129,6,60,50655,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50656,ddos
192.168.123.1,192.168.123.129,6,60,50656,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50657,ddos
192.168.123.1,192.168.123.129,6,60,50657,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50658,ddos
192.168.123.1,192.168.123.129,6,60,50658,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50659,ddos
192.168.123.1,192.168.123.129,6,60,50659,80,ddos
192.168.123.1,192.168.123.129,6,309,51150,80,ddos
192.168.123.1,192.168.123.129,6,421,51149,80,ddos
192.168.123.1,192.168.123.129,6,524,51151,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50660,ddos
192.168.123.1,192.168.123.129,6,60,50660,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50662,ddos
192.168.123.1,192.168.123.129,6,60,50662,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50664,ddos
192.168.123.1,192.168.123.129,6,60,50664,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50663,ddos
192.168.123.1,192.168.123.129,6,60,50663,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50661,ddos
192.168.123.1,192.168.123.129,6,60,50661,80,ddos
192.168.123.1,192.168.123.129,6,523,51243,80,ddos
192.168.123.1,192.168.123.129,6,577,51244,80,ddos
192.168.123.1,192.168.123.129,6,477,51245,80,ddos
192.168.123.1,192.168.123.129,6,556,51246,80,ddos
192.168.123.1,192.168.123.129,6,429,51247,80,ddos
192.168.123.1,192.168.123.129,6,468,51280,80,ddos
192.168.123.1,192.168.123.129,6,375,51281,80,ddos
192.168.123.1,192.168.123.129,6,422,51283,80,ddos
192.168.123.1,192.168.123.129,6,413,51282,80,ddos
192.168.123.1,192.168.123.129,6,360,51284,80,ddos
192.168.123.1,192.168.123.129,6,358,51226,80,ddos
192.168.123.1,192.168.123.129,6,507,51224,80,ddos
192.168.123.1,192.168.123.129,6,375,51281,80,ddos
192.168.123.1,192.168.123.129,6,468,51280,80,ddos
192.168.123.1,192.168.123.129,6,422,51283,80,ddos
192.168.123.1,192.168.123.129,6,413,51282,80,ddos
192.168.123.1,192.168.123.129,6,360,51284,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50665,ddos
192.168.123.1,192.168.123.129,6,60,50665,80,ddos
192.168.123.129,192.168.123.1,6,54,80,50666,ddos
192.168.123.1,192.168.123.129,6,60,50666,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50744,ddos
192.168.123.129,192.168.123.1,6,7354,80,50746,ddos
192.168.123.129,192.168.123.1,6,3766,80,50746,ddos
192.168.123.1,192.168.123.129,6,60,50744,80,ddos
192.168.123.1,192.168.123.129,6,60,50744,80,ddos
192.168.123.1,192.168.123.129,6,60,50746,80,ddos
192.168.123.1,192.168.123.129,6,60,50746,80,ddos
192.168.123.1,192.168.123.129,6,60,50746,80,ddos
192.168.123.1,192.168.123.129,6,60,50746,80,ddos
192.168.123.129,192.168.123.1,6,3766,80,50744,ddos
192.168.123.1,192.168.123.129,6,60,50744,80,ddos
192.168.123.1,192.168.123.129,6,60,50744,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50742,ddos
192.168.123.1,192.168.123.129,6,60,50742,80,ddos
192.168.123.1,192.168.123.129,6,60,50742,80,ddos
192.168.123.129,192.168.123.1,6,3766,80,50742,ddos
192.168.123.1,192.168.123.129,6,60,50742,80,ddos
192.168.123.1,192.168.123.129,6,60,50742,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50739,ddos
192.168.123.1,192.168.123.129,6,60,50739,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50741,ddos
192.168.123.1,192.168.123.129,6,60,50741,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50752,ddos
192.168.123.129,192.168.123.1,6,3766,80,50752,ddos
192.168.123.1,192.168.123.129,6,60,50752,80,ddos
192.168.123.1,192.168.123.129,6,60,50752,80,ddos
192.168.123.1,192.168.123.129,6,60,50752,80,ddos
192.168.123.1,192.168.123.129,6,60,50752,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50743,ddos
192.168.123.1,192.168.123.129,6,60,50743,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50753,ddos
192.168.123.129,192.168.123.1,6,7354,80,50750,ddos
192.168.123.129,192.168.123.1,6,3766,80,50750,ddos
192.168.123.1,192.168.123.129,6,60,50753,80,ddos
192.168.123.1,192.168.123.129,6,60,50750,80,ddos
192.168.123.1,192.168.123.129,6,60,50750,80,ddos
192.168.123.1,192.168.123.129,6,60,50750,80,ddos
192.168.123.1,192.168.123.129,6,60,50750,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50754,ddos
192.168.123.1,192.168.123.129,6,60,50754,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50755,ddos
192.168.123.1,192.168.123.129,6,60,50755,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50756,ddos
192.168.123.129,192.168.123.1,6,7354,80,50757,ddos
192.168.123.129,192.168.123.1,6,3766,80,50757,ddos
192.168.123.129,192.168.123.1,6,3766,80,50756,ddos
192.168.123.1,192.168.123.129,6,60,50756,80,ddos
192.168.123.1,192.168.123.129,6,60,50756,80,ddos
192.168.123.1,192.168.123.129,6,60,50757,80,ddos
192.168.123.1,192.168.123.129,6,60,50757,80,ddos
192.168.123.1,192.168.123.129,6,60,50757,80,ddos
192.168.123.1,192.168.123.129,6,60,50757,80,ddos
192.168.123.1,192.168.123.129,6,60,50756,80,ddos
192.168.123.1,192.168.123.129,6,60,50756,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50758,ddos
192.168.123.1,192.168.123.129,6,60,50758,80,ddos
192.168.123.1,192.168.123.129,6,60,50739,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50767,ddos
192.168.123.129,192.168.123.1,6,3766,80,50767,ddos
192.168.123.1,192.168.123.129,6,60,50767,80,ddos
192.168.123.1,192.168.123.129,6,60,50767,80,ddos
192.168.123.1,192.168.123.129,6,60,50767,80,ddos
192.168.123.1,192.168.123.129,6,60,50767,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50768,ddos
192.168.123.1,192.168.123.129,6,60,50768,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50769,ddos
192.168.123.129,192.168.123.1,6,3766,80,50769,ddos
192.168.123.1,192.168.123.129,6,60,50769,80,ddos
192.168.123.1,192.168.123.129,6,60,50769,80,ddos
192.168.123.1,192.168.123.129,6,60,50769,80,ddos
192.168.123.1,192.168.123.129,6,60,50769,80,ddos
192.168.123.1,192.168.123.129,6,60,50741,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50771,ddos
192.168.123.129,192.168.123.1,6,7354,80,50770,ddos
192.168.123.129,192.168.123.1,6,3766,80,50770,ddos
192.168.123.129,192.168.123.1,6,3766,80,50771,ddos
192.168.123.1,192.168.123.129,6,60,50771,80,ddos
192.168.123.1,192.168.123.129,6,60,50771,80,ddos
192.168.123.1,192.168.123.129,6,60,50770,80,ddos
192.168.123.1,192.168.123.129,6,60,50770,80,ddos
192.168.123.1,192.168.123.129,6,60,50770,80,ddos
192.168.123.1,192.168.123.129,6,60,50770,80,ddos
192.168.123.1,192.168.123.129,6,60,50771,80,ddos
192.168.123.1,192.168.123.129,6,60,50771,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50773,ddos
192.168.123.1,192.168.123.129,6,60,50773,80,ddos
192.168.123.1,192.168.123.129,6,60,50773,80,ddos
192.168.123.129,192.168.123.1,6,3766,80,50773,ddos
192.168.123.1,192.168.123.129,6,60,50773,80,ddos
192.168.123.1,192.168.123.129,6,60,50773,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50772,ddos
192.168.123.129,192.168.123.1,6,3766,80,50772,ddos
192.168.123.1,192.168.123.129,6,60,50772,80,ddos
192.168.123.1,192.168.123.129,6,60,50772,80,ddos
192.168.123.1,192.168.123.129,6,60,50772,80,ddos
192.168.123.1,192.168.123.129,6,60,50772,80,ddos
192.168.123.1,192.168.123.129,6,60,50743,80,ddos
192.168.123.1,192.168.123.129,6,60,50754,80,ddos
192.168.123.1,192.168.123.129,6,60,50753,80,ddos
192.168.123.1,192.168.123.129,6,60,50755,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50775,ddos
192.168.123.1,192.168.123.129,6,60,50775,80,ddos
192.168.123.1,192.168.123.129,6,60,50775,80,ddos
192.168.123.129,192.168.123.1,6,3766,80,50775,ddos
192.168.123.1,192.168.123.129,6,60,50775,80,ddos
192.168.123.1,192.168.123.129,6,60,50775,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50774,ddos
192.168.123.129,192.168.123.1,6,3766,80,50774,ddos
192.168.123.1,192.168.123.129,6,60,50774,80,ddos
192.168.123.1,192.168.123.129,6,60,50774,80,ddos
192.168.123.1,192.168.123.129,6,60,50774,80,ddos
192.168.123.1,192.168.123.129,6,60,50774,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50766,ddos
192.168.123.129,192.168.123.1,6,3766,80,50766,ddos
192.168.123.1,192.168.123.129,6,60,50766,80,ddos
192.168.123.1,192.168.123.129,6,60,50766,80,ddos
192.168.123.1,192.168.123.129,6,60,50766,80,ddos
192.168.123.1,192.168.123.129,6,60,50766,80,ddos
192.168.123.129,192.168.123.1,6,2974,80,50760,ddos
192.168.123.129,192.168.123.1,6,2974,80,50763,ddos
192.168.123.129,192.168.123.1,6,2974,80,50763,ddos
192.168.123.129,192.168.123.1,6,2974,80,50760,ddos
192.168.123.1,192.168.123.129,6,60,50760,80,ddos
192.168.123.129,192.168.123.1,6,5226,80,50760,ddos
192.168.123.1,192.168.123.129,6,60,50763,80,ddos
192.168.123.129,192.168.123.1,6,5226,80,50763,ddos
192.168.123.1,192.168.123.129,6,60,50763,80,ddos
192.168.123.1,192.168.123.129,6,60,50760,80,ddos
192.168.123.1,192.168.123.129,6,60,50760,80,ddos
192.168.123.1,192.168.123.129,6,60,50760,80,ddos
192.168.123.1,192.168.123.129,6,60,50763,80,ddos
192.168.123.1,192.168.123.129,6,60,50763,80,ddos
192.168.123.1,192.168.123.129,6,60,50768,80,ddos
192.168.123.1,192.168.123.129,6,60,50758,80,ddos
192.168.123.1,192.168.123.129,6,66,51175,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51175,ddos
192.168.123.1,192.168.123.129,6,66,51177,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51177,ddos
192.168.123.1,192.168.123.129,6,60,51175,80,ddos
192.168.123.1,192.168.123.129,6,66,51174,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51174,ddos
192.168.123.1,192.168.123.129,6,66,51176,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51176,ddos
192.168.123.1,192.168.123.129,6,410,51175,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51175,ddos
192.168.123.1,192.168.123.129,6,60,51177,80,ddos
192.168.123.1,192.168.123.129,6,486,51177,80,ddos
192.168.123.129,192.168.123.1,6,2974,80,50761,ddos
192.168.123.129,192.168.123.1,6,54,80,51177,ddos
192.168.123.129,192.168.123.1,6,514,80,50761,ddos
192.168.123.1,192.168.123.129,6,66,51291,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51291,ddos
192.168.123.1,192.168.123.129,6,66,51292,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51292,ddos
192.168.123.1,192.168.123.129,6,60,51174,80,ddos
192.168.123.1,192.168.123.129,6,412,51174,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51174,ddos
192.168.123.1,192.168.123.129,6,66,51293,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51293,ddos
192.168.123.1,192.168.123.129,6,60,51176,80,ddos
192.168.123.1,192.168.123.129,6,705,51176,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51176,ddos
192.168.123.1,192.168.123.129,6,66,51294,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51294,ddos
192.168.123.1,192.168.123.129,6,60,50761,80,ddos
192.168.123.1,192.168.123.129,6,60,51291,80,ddos
192.168.123.1,192.168.123.129,6,429,51291,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51291,ddos
192.168.123.1,192.168.123.129,6,66,51295,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51295,ddos
192.168.123.1,192.168.123.129,6,60,51292,80,ddos
192.168.123.1,192.168.123.129,6,404,51292,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51292,ddos
192.168.123.1,192.168.123.129,6,66,51296,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51296,ddos
192.168.123.1,192.168.123.129,6,60,51293,80,ddos
192.168.123.1,192.168.123.129,6,335,51293,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51293,ddos
192.168.123.1,192.168.123.129,6,66,51297,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51297,ddos
192.168.123.1,192.168.123.129,6,60,51294,80,ddos
192.168.123.1,192.168.123.129,6,487,51294,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51294,ddos
192.168.123.1,192.168.123.129,6,66,51298,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51298,ddos
192.168.123.129,192.168.123.1,6,2974,80,50762,ddos
192.168.123.129,192.168.123.1,6,514,80,50762,ddos
192.168.123.1,192.168.123.129,6,60,51295,80,ddos
192.168.123.1,192.168.123.129,6,452,51295,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51295,ddos
192.168.123.1,192.168.123.129,6,66,51299,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51299,ddos
192.168.123.1,192.168.123.129,6,60,51296,80,ddos
192.168.123.1,192.168.123.129,6,483,51296,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51296,ddos
192.168.123.1,192.168.123.129,6,66,51300,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51300,ddos
192.168.123.1,192.168.123.129,6,60,51297,80,ddos
192.168.123.1,192.168.123.129,6,456,51297,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51297,ddos
192.168.123.1,192.168.123.129,6,66,51301,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51301,ddos
192.168.123.1,192.168.123.129,6,60,51298,80,ddos
192.168.123.1,192.168.123.129,6,370,51298,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51298,ddos
192.168.123.1,192.168.123.129,6,60,50762,80,ddos
192.168.123.1,192.168.123.129,6,66,51302,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51302,ddos
192.168.123.1,192.168.123.129,6,60,51299,80,ddos
192.168.123.1,192.168.123.129,6,439,51299,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51299,ddos
192.168.123.1,192.168.123.129,6,66,51303,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51303,ddos
192.168.123.1,192.168.123.129,6,60,51300,80,ddos
192.168.123.129,192.168.123.1,6,2974,80,50765,ddos
192.168.123.1,192.168.123.129,6,495,51300,80,ddos
192.168.123.1,192.168.123.129,6,66,51304,80,ddos
192.168.123.1,192.168.123.129,6,60,51301,80,ddos
192.168.123.1,192.168.123.129,6,426,51301,80,ddos
192.168.123.1,192.168.123.129,6,66,51305,80,ddos
192.168.123.1,192.168.123.129,6,60,51302,80,ddos
192.168.123.1,192.168.123.129,6,373,51302,80,ddos
192.168.123.1,192.168.123.129,6,66,51306,80,ddos
192.168.123.1,192.168.123.129,6,60,51303,80,ddos
192.168.123.129,192.168.123.1,6,54,80,51300,ddos
192.168.123.1,192.168.123.129,6,450,51303,80,ddos
192.168.123.129,192.168.123.1,6,66,80,51304,ddos
192.168.123.129,192.168.123.1,6,2974,80,50764,ddos
192.168.123.129,192.168.123.1,6,54,80,51301,ddos
192.168.123.129,192.168.123.1,6,66,80,51305,ddos
192.168.123.129,192.168.123.1,6,54,80,51302,ddos
192.168.123.129,192.168.123.1,6,2974,80,50764,ddos
192.168.123.129,192.168.123.1,6,2974,80,50765,ddos
192.168.123.1,192.168.123.129,6,60,50765,80,ddos
192.168.123.1,192.168.123.129,6,60,51312,80,ddos
192.168.123.1,192.168.123.129,6,66,51317,80,ddos
192.168.123.1,192.168.123.129,6,60,51315,80,ddos
192.168.123.1,192.168.123.129,6,66,51319,80,ddos
192.168.123.1,192.168.123.129,6,364,51317,80,ddos
192.168.123.129,192.168.123.1,6,7354,80,50785,ddos
192.168.123.1,192.168.123.129,6,60,50785,80,ddos
192.168.123.129,192.168.123.1,6,3434,80,50784,ddos
192.168.123.1,192.168.123.129,6,60,50784,80,ddos
192.168.123.1,192.168.123.129,6,66,51285,80,ddos
